3,0.026220269857891734
4,0.028208554825244415
5,0.03151655394149237
6,0.03640474452863993
7,0.03781639711847607
8,0.04227311519302854
9,0.040616010770694794
10,0.042740168676153836
11,0.04381850869318769
12,0.0447561702388823
13,0.044013253500280895
14,0.04299096420244715
